Season,HID,AID,OddsH,OddsA,OddsD,H,A,D,HS,AS,Special,H_PEN,A_PEN,H_MAJ,A_MAJ,H_PPG,A_PPG,H_SHG,A_SHG,H_SV,A_SV,H_PIM,A_PIM,H_SOG,A_SOG,H_BLK_S,A_BLK_S,H_HIT,A_HIT,H_BLK,A_BLK,H_FO,A_FO,H_P1,A_P1,H_P2,A_P2,H_P3,A_P3,H_OT,A_OT,H_SO,A_SO
2007,20,16,1.41,2.14,0.0,0,1,0,0,5,2,4,7,0,0,0.0,0.0,0.0,0.0,27.0,30.0,8,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,11,9,1.54,1.84,0.0,0,1,0,1,2,1,5,8,1,1,1.0,0.0,0.0,0.0,21.0,23.0,20,26,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,24,19,1.54,1.86,0.0,0,1,0,0,5,0,3,5,0,0,0.0,2.0,0.0,0.0,24.0,38.0,6,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2007,7,8,1.4,2.18,0.0,1,0,0,6,2,0,9,7,1,1,2.0,1.0,0.0,0.0,32.0,21.0,28,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,16,19,1.44,2.07,0.0,1,0,0,5,2,0,7,8,0,1,1.0,2.0,0.0,0.0,25.0,29.0,14,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2007,18,8,1.4,2.16,0.0,0,1,0,2,4,0,2,3,0,0,1.0,0.0,0.0,0.0,23.0,32.0,4,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0
2007,19,20,1.29,2.62,0.0,1,0,0,5,4,3,9,6,0,0,0.0,1.0,0.0,0.0,38.0,26.0,18,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,3.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0
2007,16,10,1.22,3.02,0.0,1,0,0,4,1,0,10,6,0,1,1.0,0.0,0.0,0.0,33.0,30.0,20,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,22,11,1.27,2.7,0.0,1,0,0,4,1,0,8,9,0,0,1.0,0.0,0.0,0.0,27.0,36.0,16,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,15,5,1.18,3.33,0.0,1,0,0,5,2,0,5,6,0,0,3.0,1.0,0.0,0.0,18.0,29.0,10,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,8,24,1.48,1.97,0.0,1,0,0,4,1,0,7,8,1,0,1.0,1.0,0.0,0.0,32.0,32.0,28,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,7,0,1.58,1.78,0.0,1,0,0,4,0,0,5,5,1,0,0.0,0.0,0.0,0.0,32.0,29.0,28,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2007,9,18,1.3,2.53,0.0,1,0,0,4,1,0,6,7,0,0,3.0,0.0,0.0,0.0,35.0,33.0,12,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2007,10,9,1.49,1.95,0.0,0,1,0,0,2,0,2,5,0,0,0.0,0.0,0.0,0.0,26.0,46.0,4,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,5,16,1.7,1.64,0.0,0,1,0,2,7,0,6,7,1,0,1.0,3.0,0.0,0.0,33.0,22.0,22,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,3,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2007,20,15,1.63,1.72,0.0,0,1,0,1,3,0,4,6,0,0,1.0,0.0,0.0,0.0,29.0,30.0,8,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
2007,19,11,1.16,3.54,0.0,1,0,0,2,0,0,4,3,0,0,0.0,0.0,0.0,0.0,24.0,28.0,8,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2007,24,22,1.46,2.03,0.0,1,0,0,2,0,0,2,6,0,0,1.0,0.0,0.0,0.0,21.0,32.0,4,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,18,7,1.55,1.83,0.0,1,0,0,6,2,0,10,13,1,1,2.0,1.0,0.0,0.0,27.0,38.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,0,8,1.27,2.67,0.0,1,0,0,4,2,0,5,6,0,1,2.0,2.0,0.0,0.0,32.0,31.0,10,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,11,18,1.48,1.96,0.0,0,1,0,1,2,0,1,4,0,0,0.0,0.0,0.0,0.0,16.0,25.0,2,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,16,0,1.3,2.54,0.0,1,0,0,6,4,0,5,3,0,0,1.0,1.0,0.0,0.0,25.0,40.0,10,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0
2007,22,7,1.36,2.31,0.0,1,0,0,6,2,0,8,5,0,0,1.0,0.0,0.0,0.0,24.0,34.0,16,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,22,18,1.29,2.57,0.0,0,1,0,0,6,0,4,10,0,0,0.0,1.0,0.0,0.0,13.0,34.0,8,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0
2007,24,0,1.5,1.92,0.0,0,1,0,2,3,0,3,7,0,0,0.0,1.0,0.0,0.0,21.0,32.0,6,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2007,8,20,1.49,1.95,0.0,0,1,0,1,4,0,3,7,1,0,0.0,3.0,0.0,0.0,23.0,23.0,16,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,2,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,15,16,1.35,2.32,0.0,0,1,0,3,4,3,2,8,0,0,0.0,0.0,0.0,0.0,20.0,35.0,4,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
2007,7,11,1.31,2.51,0.0,1,0,0,2,1,3,3,7,0,0,1.0,0.0,0.0,0.0,21.0,38.0,6,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007,10,19,1.73,1.62,0.0,0,1,0,1,6,0,9,4,1,1,0.0,2.0,0.0,0.0,23.0,24.0,28,33,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
2007,9,5,1.3,2.56,0.0,1,0,0,8,2,0,7,10,1,0,3.0,1.0,2.0,0.0,24.0,26.0,28,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,16,9,1.26,2.77,0.0,1,0,0,10,4,0,7,6,1,1,0.0,2.0,0.0,0.0,32.0,32.0,28,37,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,4,2,5.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2007,11,8,1.51,1.91,0.0,1,0,0,4,2,0,5,5,0,1,1.0,0.0,0.0,0.0,26.0,28.0,10,35,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,5,0,1.66,1.68,0.0,1,0,0,3,1,0,4,3,0,0,1.0,0.0,0.0,0.0,36.0,23.0,8,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,20,22,1.33,2.4,0.0,0,1,0,1,4,0,7,12,1,0,0.0,2.0,0.0,0.0,31.0,29.0,24,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,24,7,1.37,2.27,0.0,0,1,0,2,3,1,2,6,0,0,0.0,0.0,0.0,0.0,32.0,41.0,4,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
2007,18,19,1.65,1.68,0.0,0,1,0,1,2,0,4,4,1,1,0.0,2.0,0.0,0.0,25.0,29.0,18,28,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,10,15,1.89,1.52,0.0,1,0,0,4,3,3,7,8,1,1,1.0,0.0,0.0,0.0,33.0,33.0,24,26,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0
2007,20,9,1.41,2.14,0.0,1,0,0,1,0,0,7,7,0,0,1.0,0.0,0.0,0.0,27.0,23.0,14,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,10,8,1.39,2.2,0.0,1,0,0,4,1,0,6,6,0,1,0.0,0.0,0.0,0.0,31.0,31.0,12,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,5,7,1.46,2.02,0.0,1,0,0,3,2,0,4,6,1,0,0.0,0.0,0.0,1.0,31.0,31.0,18,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,11,0,1.68,1.65,0.0,1,0,0,3,0,0,5,5,1,0,2.0,0.0,0.0,0.0,28.0,30.0,20,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,18,24,1.39,2.19,0.0,1,0,0,2,1,1,4,3,0,0,0.0,0.0,0.0,0.0,24.0,40.0,8,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2007,19,16,1.44,2.07,0.0,1,0,0,4,3,3,9,7,1,0,0.0,0.0,0.0,0.0,35.0,44.0,28,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2007,15,22,1.22,3.02,0.0,1,0,0,4,2,0,5,5,0,0,1.0,2.0,0.0,0.0,27.0,30.0,10,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2007,0,10,1.31,2.52,0.0,1,0,0,3,2,0,5,6,0,0,2.0,1.0,0.0,0.0,32.0,31.0,10,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,19,5,1.17,3.42,0.0,1,0,0,1,0,1,6,7,0,0,1.0,0.0,0.0,0.0,21.0,36.0,12,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2007,9,15,1.63,1.71,0.0,1,0,0,4,3,3,9,8,0,0,1.0,1.0,0.0,1.0,33.0,32.0,18,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
2007,8,18,1.52,1.9,0.0,1,0,0,4,3,1,5,8,0,0,2.0,1.0,0.0,0.0,30.0,30.0,10,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
2007,22,16,1.71,1.64,0.0,1,0,0,5,3,0,9,8,1,1,3.0,1.0,0.0,0.0,39.0,29.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2007,24,11,1.32,2.44,0.0,0,1,0,1,4,0,6,4,0,0,0.0,1.0,0.0,0.0,27.0,33.0,12,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
2007,7,20,1.48,1.97,0.0,1,0,0,1,0,0,3,7,0,1,0.0,0.0,0.0,0.0,19.0,39.0,6,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,15,8,1.16,3.55,0.0,0,1,0,2,3,0,3,7,1,0,1.0,0.0,0.0,0.0,27.0,26.0,16,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,19,9,1.24,2.85,0.0,1,0,0,6,4,0,7,9,1,1,4.0,1.0,0.0,0.0,31.0,22.0,28,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,2.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0
2007,10,22,1.49,1.94,0.0,0,1,0,0,2,0,7,7,0,0,0.0,1.0,0.0,0.0,22.0,39.0,14,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,16,7,1.2,3.22,0.0,1,0,0,4,3,0,8,12,0,0,1.0,0.0,0.0,1.0,33.0,31.0,16,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2007,5,24,1.43,2.1,0.0,1,0,0,3,2,0,3,4,0,0,1.0,0.0,0.0,0.0,35.0,31.0,6,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,20,0,1.43,2.1,0.0,1,0,0,2,1,1,3,6,0,0,1.0,0.0,0.0,0.0,34.0,43.0,6,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2007,0,22,1.39,2.2,0.0,1,0,0,3,1,0,9,10,0,0,0.0,1.0,1.0,0.0,28.0,34.0,18,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
2007,7,5,1.37,2.27,0.0,1,0,0,1,0,0,3,8,0,0,0.0,0.0,0.0,0.0,25.0,37.0,6,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,24,20,1.51,1.91,0.0,1,0,0,5,1,0,6,7,0,0,2.0,0.0,0.0,0.0,32.0,28.0,12,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
2007,19,15,1.36,2.3,0.0,1,0,0,4,0,0,7,8,1,1,1.0,0.0,0.0,0.0,30.0,29.0,24,26,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,7,10,1.36,2.31,0.0,1,0,0,4,1,0,4,6,0,0,1.0,0.0,1.0,0.0,29.0,38.0,8,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2007,0,18,1.32,2.44,0.0,1,0,0,3,2,3,2,6,0,0,1.0,0.0,0.0,1.0,41.0,33.0,4,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0
2007,22,9,1.41,2.15,0.0,1,0,0,5,3,0,5,10,0,0,0.0,2.0,0.0,0.0,29.0,28.0,10,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,2.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0
2007,8,5,1.41,2.14,0.0,0,1,0,1,2,3,6,6,0,1,0.0,1.0,0.0,0.0,21.0,27.0,12,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2007,18,10,1.34,2.38,0.0,0,1,0,1,5,0,8,9,0,0,1.0,4.0,0.0,0.0,36.0,33.0,16,18,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,2,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2007,9,8,1.3,2.55,0.0,1,0,0,3,2,3,8,6,1,0,0.0,0.0,0.0,1.0,31.0,38.0,28,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
2007,19,7,1.19,3.29,0.0,0,1,0,4,5,1,5,3,1,0,2.0,1.0,0.0,0.0,22.0,31.0,20,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,2,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2007,20,11,1.32,2.44,0.0,1,0,0,6,1,0,4,6,0,0,2.0,1.0,0.0,0.0,25.0,32.0,8,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2007,5,22,1.52,1.89,0.0,0,1,0,3,4,3,6,5,0,0,1.0,0.0,0.0,0.0,40.0,15.0,12,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0
2007,16,0,1.25,2.79,0.0,1,0,0,3,2,1,8,7,1,0,1.0,1.0,0.0,0.0,39.0,32.0,28,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2007,15,24,1.23,2.97,0.0,1,0,0,4,3,3,3,6,0,0,1.0,0.0,0.0,0.0,28.0,37.0,6,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0
2007,7,9,1.42,2.12,0.0,0,1,0,3,4,0,6,7,0,1,2.0,1.0,0.0,0.0,15.0,26.0,12,39,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2007,8,16,1.9,1.51,0.0,1,0,0,3,2,0,6,8,0,0,0.0,0.0,0.0,0.0,23.0,20.0,12,16,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0
2007,22,19,1.63,1.72,0.0,1,0,0,3,2,3,2,3,0,0,0.0,0.0,0.0,1.0,33.0,39.0,4,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
2007,24,10,1.38,2.24,0.0,1,0,0,3,0,0,3,5,0,0,1.0,0.0,0.0,0.0,27.0,25.0,6,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,20,18,1.32,2.46,0.0,0,1,0,1,4,0,4,7,0,1,1.0,0.0,0.0,0.0,31.0,39.0,8,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,0,15,1.52,1.88,0.0,0,1,0,1,4,0,5,4,0,0,0.0,2.0,1.0,0.0,30.0,40.0,10,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,1,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0
2007,11,5,1.45,2.05,0.0,1,0,0,1,0,0,2,4,1,0,0.0,0.0,0.0,0.0,20.0,26.0,28,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2007,22,8,1.27,2.68,0.0,0,1,0,2,4,0,6,7,0,1,1.0,3.0,0.0,0.0,30.0,37.0,12,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
2007,5,20,1.49,1.94,0.0,1,0,0,4,3,3,2,4,0,0,1.0,1.0,0.0,0.0,40.0,29.0,4,8,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,2,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
2007,10,11,1.38,2.24,0.0,0,1,0,2,3,3,5,11,1,0,0.0,1.0,0.0,0.0,26.0,43.0,28,22,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
2007,15,7,1.23,2.96,0.0,1,0,0,5,1,0,7,8,0,1,3.0,1.0,0.0,0.0,19.0,35.0,14,36,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,16,18,1.2,3.2,0.0,1,0,0,5,2,0,8,7,0,0,2.0,2.0,0.0,0.0,28.0,21.0,16,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0
2007,9,24,1.35,2.34,0.0,1,0,0,4,1,0,9,15,0,1,3.0,0.0,0.0,0.0,26.0,40.0,18,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,19,0,1.24,2.9,0.0,1,0,0,4,2,0,3,5,1,0,1.0,0.0,0.0,0.0,28.0,40.0,16,10,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,7,22,1.46,2.02,0.0,1,0,0,8,2,0,5,7,0,1,3.0,2.0,1.0,0.0,28.0,27.0,10,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,1,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
2007,24,16,1.74,1.61,0.0,0,1,0,1,2,0,1,3,0,0,0.0,0.0,0.0,0.0,29.0,46.0,2,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,0,0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
2007,20,10,1.33,2.41,0.0,1,0,0,6,4,0,7,6,0,0,2.0,0.0,0.0,0.0,29.0,34.0,14,12,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,4,0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0
2007,11,15,1.85,1.54,0.0,1,0,0,5,4,0,8,11,0,1,2.0,2.0,0.0,0.0,27.0,36.0,16,40,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
2007,8,19,1.83,1.55,0.0,1,0,0,2,1,0,7,7,1,0,1.0,1.0,0.0,0.0,24.0,29.0,24,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2007,0,9,1.42,2.13,0.0,1,0,0,2,1,1,4,7,0,0,1.0,0.0,0.0,0.0,32.0,36.0,8,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2007,18,5,1.37,2.26,0.0,0,1,0,2,3,0,4,3,0,0,0.0,1.0,0.0,0.0,36.0,23.0,8,6,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,1,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
2007,7,18,1.32,2.46,0.0,0,1,0,3,4,1,7,7,0,0,1.0,1.0,0.0,0.0,25.0,33.0,14,14,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,3,0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0
2007,9,11,1.29,2.61,0.0,1,0,0,4,2,0,6,7,0,1,2.0,0.0,0.0,0.0,23.0,21.0,12,24,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
2007,22,0,1.46,2.03,0.0,1,0,0,3,1,0,5,5,0,1,1.0,0.0,0.0,0.0,35.0,36.0,10,20,31.0,27.0,9.0,9.0,15.0,13.0,8.0,8.0,35.0,32.0,2,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
